"Date","Price","Open","High","Low","Vol.","Change %"
"08/24/2018","1,205.97","1,185.32","1,208.87","1,183.32","","1.74%"
"08/23/2018","1,185.31","1,195.83","1,197.00","1,183.67","","-0.85%"
"08/22/2018","1,195.51","1,196.68","1,201.91","1,192.45","","-0.05%"
"08/21/2018","1,196.12","1,190.59","1,197.38","1,187.50","","0.47%"
"08/20/2018","1,190.53","1,183.71","1,191.21","1,182.63","","0.49%"
"08/17/2018","1,184.77","1,173.72","1,185.42","1,172.03","","0.90%"
"08/16/2018","1,174.16","1,175.73","1,182.59","1,160.56","","-0.06%"
"08/15/2018","1,174.88","1,194.50","1,195.22","1,173.33","","-1.60%"
"08/14/2018","1,194.03","1,194.17","1,199.04","1,192.14","","0.03%"
"08/13/2018","1,193.64","1,211.26","1,214.23","1,191.75","","-1.46%"
"08/10/2018","1,211.30","1,212.56","1,217.48","1,205.85","","-0.09%"
"08/09/2018","1,212.35","1,213.89","1,217.65","1,210.72","","-0.10%"
"08/08/2018","1,213.61","1,210.70","1,216.26","1,206.29","","0.21%"
"08/07/2018","1,211.02","1,207.67","1,216.54","1,207.67","","0.34%"
"08/06/2018","1,206.94","1,214.10","1,218.69","1,206.93","","-0.53%"
"08/03/2018","1,213.43","1,208.01","1,220.41","1,204.40","","0.45%"
"08/02/2018","1,207.96","1,215.25","1,221.42","1,207.20","","-0.67%"
"08/01/2018","1,216.05","1,224.00","1,225.36","1,215.76","","-0.64%"
"07/31/2018","1,223.83","1,221.73","1,228.74","1,214.82","","0.17%"
"07/30/2018","1,221.80","1,223.05","1,225.59","1,219.05","","-0.13%"
"07/27/2018","1,223.38","1,222.88","1,227.64","1,217.34","","0.06%"
"07/26/2018","1,222.67","1,231.31","1,235.57","1,222.17","","-0.73%"
"07/25/2018","1,231.61","1,224.31","1,234.64","1,223.10","","0.58%"
"07/24/2018","1,224.55","1,225.06","1,229.83","1,218.25","","0.00%"
"07/23/2018","1,224.54","1,231.28","1,235.49","1,222.08","","-0.59%"
"07/20/2018","1,231.76","1,223.49","1,232.68","1,215.84","","0.73%"
"07/19/2018","1,222.80","1,227.42","1,229.27","1,211.48","","-0.36%"
"07/18/2018","1,227.18","1,227.73","1,229.92","1,221.56","","-0.03%"
"07/17/2018","1,227.51","1,240.83","1,245.35","1,225.97","","-1.07%"
"07/16/2018","1,240.82","1,241.76","1,246.29","1,238.49","","-0.06%"
"07/13/2018","1,241.52","1,247.51","1,248.54","1,237.10","","-0.45%"
"07/12/2018","1,247.14","1,242.06","1,248.94","1,241.38","","0.40%"
"07/11/2018","1,242.16","1,255.81","1,257.27","1,241.29","","-1.07%"
"07/10/2018","1,255.65","1,257.69","1,260.70","1,247.23","","-0.17%"
"07/09/2018","1,257.76","1,255.12","1,266.26","1,255.12","","0.22%"
"07/06/2018","1,254.99","1,257.97","1,259.53","1,252.93","","-0.22%"
"07/05/2018","1,257.76","1,256.90","1,260.17","1,251.08","","0.06%"
"07/04/2018","1,256.95","1,252.42","1,261.85","1,252.16","","0.32%"
"07/03/2018","1,252.93","1,242.21","1,257.41","1,237.81","","0.88%"
"07/02/2018","1,241.97","1,253.50","1,254.61","1,239.59","","-0.88%"
"06/29/2018","1,253.00","1,247.74","1,256.38","1,246.51","","0.38%"
"06/28/2018","1,248.28","1,251.91","1,254.65","1,245.71","","-0.30%"
"06/27/2018","1,252.02","1,258.21","1,260.52","1,250.70","","-0.55%"
"06/26/2018","1,258.99","1,265.72","1,268.03","1,254.51","","-0.55%"
"06/25/2018","1,266.00","1,272.66","1,273.54","1,264.80","","-0.26%"
"06/22/2018","1,269.28","1,267.70","1,271.79","1,266.90","","0.16%"
"06/21/2018","1,267.20","1,268.58","1,270.49","1,261.22","","-0.07%"
"06/20/2018","1,268.10","1,274.75","1,276.64","1,267.80","","-0.52%"
"06/19/2018","1,274.76","1,278.41","1,284.46","1,270.39","","-0.28%"
"06/18/2018","1,278.31","1,279.16","1,282.02","1,277.08","","-0.12%"
"06/15/2018","1,279.84","1,302.15","1,303.92","1,275.85","","-1.72%"
"06/14/2018","1,302.22","1,299.85","1,309.69","1,297.34","","0.19%"
"06/13/2018","1,299.71","1,295.47","1,301.53","1,292.55","","0.29%"
"06/12/2018","1,295.97","1,300.09","1,300.88","1,293.00","","-0.32%"
"06/11/2018","1,300.14","1,299.17","1,302.57","1,294.13","","0.11%"
"06/08/2018","1,298.75","1,297.32","1,301.27","1,294.20","","0.13%"
"06/07/2018","1,297.12","1,296.41","1,303.48","1,295.08","","0.01%"
"06/06/2018","1,297.00","1,297.15","1,302.85","1,294.63","","0.07%"
"06/05/2018","1,296.13","1,292.34","1,300.94","1,289.79","","0.32%"
"06/04/2018","1,291.98","1,293.16","1,298.47","1,290.27","","-0.09%"
"06/01/2018","1,293.14","1,298.98","1,300.72","1,289.52","","-0.40%"
"05/31/2018","1,298.32","1,301.51","1,306.86","1,297.90","","-0.24%"
"05/30/2018","1,301.48","1,299.02","1,304.70","1,295.75","","0.20%"
"05/29/2018","1,298.86","1,298.68","1,307.14","1,294.30","","0.06%"
"05/28/2018","1,298.11","1,298.74","1,300.47","1,295.62","","-0.27%"
"05/25/2018","1,301.61","1,304.44","1,308.24","1,300.05","","-0.25%"
"05/24/2018","1,304.88","1,294.06","1,306.97","1,292.91","","0.86%"
"05/23/2018","1,293.75","1,291.50","1,298.59","1,288.61","","0.19%"
"05/22/2018","1,291.32","1,292.85","1,296.44","1,287.80","","-0.11%"
"05/21/2018","1,292.68","1,290.90","1,293.53","1,282.15","","0.01%"
"05/18/2018","1,292.50","1,291.35","1,295.26","1,286.81","","0.12%"
"05/17/2018","1,291.00","1,291.13","1,295.29","1,286.41","","0.00%"
"05/16/2018","1,291.03","1,290.32","1,297.67","1,287.01","","0.03%"
"05/15/2018","1,290.64","1,313.09","1,315.24","1,288.71","","-1.69%"
"05/14/2018","1,312.82","1,318.56","1,322.76","1,312.82","","-0.41%"
"05/11/2018","1,318.22","1,321.57","1,326.49","1,317.94","","-0.24%"
"05/10/2018","1,321.39","1,312.12","1,323.14","1,310.89","","0.66%"
"05/09/2018","1,312.78","1,314.46","1,317.78","1,304.48","","-0.13%"
"05/08/2018","1,314.47","1,313.57","1,318.08","1,306.20","","0.01%"
"05/07/2018","1,314.30","1,315.03","1,319.22","1,310.29","","-0.06%"
"05/04/2018","1,315.05","1,312.30","1,315.61","1,308.41","","0.23%"
"05/03/2018","1,312.09","1,305.18","1,318.91","1,305.02","","0.55%"
"05/02/2018","1,304.85","1,304.38","1,313.80","1,303.94","","0.07%"
"05/01/2018","1,303.97","1,315.58","1,316.69","1,301.88","","-0.87%"
"04/30/2018","1,315.36","1,322.81","1,325.34","1,310.51","","-0.56%"
"04/27/2018","1,322.80","1,317.57","1,326.11","1,316.26","","0.42%"
"04/26/2018","1,317.28","1,322.39","1,326.96","1,315.45","","-0.46%"
"04/25/2018","1,323.33","1,330.12","1,332.40","1,318.90","","-0.55%"
"04/24/2018","1,330.68","1,324.71","1,333.04","1,322.60","","0.43%"
"04/23/2018","1,325.00","1,335.81","1,336.38","1,322.81","","-0.76%"
"04/20/2018","1,335.12","1,346.06","1,346.56","1,335.07","","-0.78%"
"04/19/2018","1,345.60","1,349.33","1,355.12","1,341.23","","-0.28%"
"04/18/2018","1,349.32","1,347.50","1,356.14","1,342.10","","0.15%"
"04/17/2018","1,347.29","1,345.65","1,349.80","1,337.73","","0.10%"
"04/16/2018","1,345.91","1,344.58","1,350.89","1,340.17","","0.03%"
"04/13/2018","1,345.46","1,335.20","1,347.50","1,335.20","","0.75%"
"04/12/2018","1,335.48","1,352.70","1,353.60","1,333.96","","-1.32%"
"04/11/2018","1,353.29","1,339.94","1,365.61","1,339.68","","0.99%"
"04/10/2018","1,340.05","1,336.87","1,343.55","1,331.81","","0.29%"
"04/09/2018","1,336.24","1,333.14","1,338.36","1,326.98","","0.23%"
"04/06/2018","1,333.20","1,326.38","1,335.59","1,321.47","","0.50%"
"04/05/2018","1,326.55","1,333.02","1,335.29","1,322.80","","-0.51%"
"04/04/2018","1,333.35","1,332.82","1,348.45","1,331.59","","0.04%"
"04/03/2018","1,332.83","1,340.69","1,342.87","1,329.18","","-0.64%"
"04/02/2018","1,341.35","1,326.20","1,345.26","1,324.90","","1.23%"
"03/29/2018","1,325.00","1,325.41","1,329.32","1,322.21","","0.00%"
"03/28/2018","1,324.99","1,345.74","1,347.39","1,323.59","","-1.47%"
"03/27/2018","1,344.71","1,353.51","1,357.06","1,340.16","","-0.65%"
"03/26/2018","1,353.46","1,347.91","1,356.37","1,343.55","","0.46%"
"03/23/2018","1,347.22","1,329.17","1,350.66","1,329.17","","1.37%"
"03/22/2018","1,328.95","1,332.15","1,335.23","1,324.88","","-0.24%"
"03/21/2018","1,332.17","1,311.28","1,336.96","1,309.98","","1.60%"
"03/20/2018","1,311.21","1,317.00","1,318.66","1,307.31","","-0.44%"
"03/19/2018","1,316.94","1,313.94","1,320.07","1,307.89","","0.22%"
"03/16/2018","1,314.00","1,317.11","1,322.67","1,310.31","","-0.17%"
"03/15/2018","1,316.26","1,324.39","1,328.16","1,315.05","","-0.66%"
"03/14/2018","1,325.00","1,326.42","1,330.42","1,321.91","","-0.10%"
"03/13/2018","1,326.39","1,322.81","1,328.66","1,316.79","","0.25%"
"03/12/2018","1,323.05","1,323.69","1,324.67","1,315.39","","-0.05%"
"03/09/2018","1,323.70","1,322.32","1,325.15","1,313.05","","0.10%"
"03/08/2018","1,322.35","1,325.84","1,329.39","1,319.19","","-0.24%"
"03/07/2018","1,325.54","1,334.50","1,340.47","1,321.95","","-0.67%"
"03/06/2018","1,334.46","1,320.36","1,338.89","1,319.91","","1.09%"
"03/05/2018","1,320.01","1,323.75","1,327.92","1,317.26","","-0.17%"
"03/02/2018","1,322.20","1,316.51","1,325.51","1,314.93","","0.43%"
"03/01/2018","1,316.55","1,318.53","1,321.30","1,302.99","","-0.11%"
"02/28/2018","1,318.05","1,318.53","1,322.82","1,315.80","","-0.01%"
"02/27/2018","1,318.20","1,333.13","1,336.74","1,313.32","","-1.12%"
"02/26/2018","1,333.16","1,327.56","1,340.91","1,326.42","","0.32%"
"02/23/2018","1,328.94","1,331.80","1,332.23","1,325.58","","-0.19%"
"02/22/2018","1,331.51","1,323.93","1,332.20","1,320.69","","0.55%"
"02/21/2018","1,324.26","1,329.82","1,336.58","1,322.60","","-0.39%"
"02/20/2018","1,329.49","1,346.74","1,348.21","1,328.22","","-1.28%"
"02/19/2018","1,346.69","1,347.50","1,351.35","1,345.99","","-0.09%"
"02/16/2018","1,347.86","1,353.29","1,361.84","1,344.78","","-0.40%"
"02/15/2018","1,353.30","1,350.78","1,357.18","1,348.41","","0.19%"
"02/14/2018","1,350.76","1,329.53","1,355.57","1,319.42","","1.60%"
"02/13/2018","1,329.55","1,322.29","1,330.96","1,321.39","","0.50%"
"02/12/2018","1,322.88","1,315.04","1,326.20","1,314.11","","0.47%"
"02/09/2018","1,316.69","1,318.87","1,322.71","1,311.06","","-0.17%"
"02/08/2018","1,318.97","1,318.61","1,322.17","1,306.90","","0.04%"
"02/07/2018","1,318.49","1,325.16","1,332.49","1,312.05","","-0.49%"
"02/06/2018","1,325.02","1,339.68","1,346.08","1,320.04","","-1.09%"
"02/05/2018","1,339.60","1,332.32","1,341.70","1,328.88","","0.50%"
"02/02/2018","1,332.98","1,349.16","1,350.12","1,327.21","","-1.20%"
"02/01/2018","1,349.19","1,345.40","1,351.42","1,337.30","","0.30%"
"01/31/2018","1,345.10","1,338.87","1,347.93","1,332.70","","0.49%"
"01/30/2018","1,338.55","1,340.67","1,349.12","1,334.48","","-0.13%"
"01/29/2018","1,340.35","1,350.07","1,352.65","1,337.74","","-0.73%"
"01/26/2018","1,350.14","1,348.36","1,357.39","1,344.38","","0.16%"
"01/25/2018","1,348.05","1,358.48","1,366.47","1,343.10","","-0.74%"
"01/24/2018","1,358.15","1,341.45","1,361.88","1,339.27","","1.25%"
"01/23/2018","1,341.39","1,334.45","1,342.22","1,331.54","","0.55%"
"01/22/2018","1,334.11","1,334.88","1,336.04","1,328.71","","0.17%"
"01/19/2018","1,331.80","1,327.49","1,338.37","1,326.46","","0.35%"
"01/18/2018","1,327.19","1,327.75","1,333.14","1,323.79","","-0.04%"
"01/17/2018","1,327.73","1,338.29","1,343.99","1,326.73","","-0.81%"
"01/16/2018","1,338.61","1,340.06","1,342.35","1,331.73","","-0.12%"
"01/15/2018","1,340.16","1,337.05","1,344.93","1,336.14","","0.13%"
"01/12/2018","1,338.40","1,322.82","1,339.40","1,321.16","","1.21%"
"01/11/2018","1,322.42","1,316.89","1,323.98","1,315.49","","0.40%"
"01/10/2018","1,317.19","1,313.28","1,326.94","1,308.29","","0.35%"
"01/09/2018","1,312.66","1,320.63","1,320.68","1,308.80","","-0.60%"
"01/08/2018","1,320.58","1,320.04","1,322.22","1,314.97","","0.03%"
"01/05/2018","1,320.21","1,323.50","1,323.83","1,313.81","","-0.21%"
"01/04/2018","1,322.97","1,312.53","1,325.92","1,305.67","","0.77%"
"01/03/2018","1,312.84","1,318.16","1,321.40","1,307.16","","-0.40%"
"01/02/2018","1,318.14","1,302.55","1,318.98","1,302.51","","0.86%"
"01/01/2018","1,306.86","1,303.43","1,307.72","1,302.43","","0.33%"
"12/29/2017","1,302.55","1,294.85","1,307.69","1,293.59","","0.60%"
"12/28/2017","1,294.84","1,287.31","1,295.30","1,286.66","","0.58%"
"12/27/2017","1,287.41","1,283.64","1,289.40","1,281.46","","0.32%"
"12/26/2017","1,283.29","1,274.91","1,283.77","1,273.25","","0.63%"
"12/25/2017","1,275.24","1,275.24","1,275.24","1,275.24","","0.02%"
"12/22/2017","1,275.01","1,267.12","1,276.38","1,265.10","","0.65%"
"12/21/2017","1,266.76","1,265.62","1,268.97","1,263.02","","0.09%"
"12/20/2017","1,265.62","1,261.69","1,267.84","1,261.23","","0.31%"
"12/19/2017","1,261.72","1,261.70","1,265.26","1,258.97","","0.00%"
"12/18/2017","1,261.69","1,253.79","1,264.37","1,252.68","","0.51%"
"12/15/2017","1,255.26","1,252.83","1,261.89","1,251.94","","0.19%"
"12/14/2017","1,252.85","1,255.54","1,259.18","1,249.92","","-0.21%"
"12/13/2017","1,255.45","1,243.88","1,256.95","1,240.06","","0.93%"
"12/12/2017","1,243.85","1,242.25","1,246.62","1,236.31","","0.15%"
"12/11/2017","1,241.96","1,247.28","1,251.67","1,240.19","","-0.50%"
"12/08/2017","1,248.14","1,247.34","1,252.66","1,244.34","","0.12%"
"12/07/2017","1,246.70","1,264.26","1,264.82","1,244.11","","-1.36%"
"12/06/2017","1,263.94","1,266.62","1,269.32","1,262.39","","-0.21%"
"12/05/2017","1,266.55","1,276.54","1,277.41","1,261.11","","-0.76%"
"12/04/2017","1,276.23","1,272.93","1,277.24","1,271.80","","-0.31%"
"12/01/2017","1,280.26","1,274.29","1,289.58","1,271.58","","0.43%"
"11/30/2017","1,274.76","1,283.88","1,285.70","1,270.51","","-0.69%"
"11/29/2017","1,283.57","1,293.90","1,296.75","1,281.98","","-0.81%"
"11/28/2017","1,294.01","1,294.85","1,297.74","1,291.01","","-0.04%"
"11/27/2017","1,294.50","1,288.57","1,299.20","1,286.47","","0.49%"
"11/24/2017","1,288.22","1,291.51","1,293.61","1,286.15","","-0.23%"
"11/23/2017","1,291.25","1,292.40","1,293.46","1,287.46","","-0.07%"
"11/22/2017","1,292.12","1,280.38","1,294.75","1,278.77","","0.91%"
"11/21/2017","1,280.48","1,276.70","1,284.87","1,276.08","","0.30%"
"11/20/2017","1,276.70","1,292.68","1,294.80","1,274.92","","-1.37%"
"11/17/2017","1,294.37","1,278.44","1,297.04","1,277.94","","1.24%"
"11/16/2017","1,278.47","1,278.47","1,281.60","1,274.98","","-0.03%"
"11/15/2017","1,278.80","1,281.00","1,289.47","1,277.04","","-0.15%"
"11/14/2017","1,280.71","1,278.17","1,283.68","1,270.64","","0.21%"
"11/13/2017","1,277.99","1,275.16","1,280.22","1,274.29","","0.14%"
"11/10/2017","1,276.14","1,285.21","1,287.16","1,273.33","","-0.71%"
"11/09/2017","1,285.30","1,281.62","1,288.72","1,280.09","","0.31%"
"11/08/2017","1,281.30","1,275.85","1,287.52","1,275.23","","0.45%"
"11/07/2017","1,275.53","1,281.82","1,281.97","1,271.68","","-0.47%"
"11/06/2017","1,281.55","1,269.49","1,283.01","1,266.05","","0.92%"
"11/03/2017","1,269.85","1,276.80","1,279.74","1,265.55","","-0.48%"
"11/02/2017","1,275.99","1,274.91","1,284.49","1,273.64","","0.13%"
"11/01/2017","1,274.39","1,270.88","1,281.25","1,267.98","","0.22%"
"10/31/2017","1,271.58","1,276.29","1,278.36","1,268.01","","-0.37%"
"10/30/2017","1,276.24","1,273.59","1,279.29","1,268.80","","0.23%"
"10/27/2017","1,273.35","1,268.07","1,274.80","1,264.10","","0.49%"
"10/26/2017","1,267.11","1,277.56","1,282.80","1,265.69","","-0.81%"
"10/25/2017","1,277.41","1,276.85","1,280.39","1,271.03","","0.05%"
"10/24/2017","1,276.72","1,282.01","1,284.06","1,273.43","","-0.42%"
"10/23/2017","1,282.07","1,277.45","1,283.66","1,272.24","","0.11%"
"10/20/2017","1,280.72","1,289.57","1,291.47","1,277.88","","-0.70%"
"10/19/2017","1,289.79","1,281.25","1,290.69","1,276.61","","0.67%"
"10/18/2017","1,281.17","1,285.18","1,289.08","1,277.13","","-0.31%"
"10/17/2017","1,285.19","1,295.32","1,296.66","1,281.69","","-0.74%"
"10/16/2017","1,294.74","1,303.88","1,306.80","1,291.01","","-0.78%"
"10/13/2017","1,304.88","1,293.73","1,304.88","1,291.04","","0.87%"
"10/12/2017","1,293.60","1,292.01","1,297.60","1,289.47","","0.14%"
"10/11/2017","1,291.80","1,287.91","1,293.56","1,284.12","","0.31%"
"10/10/2017","1,287.85","1,284.35","1,294.63","1,282.29","","0.29%"
"10/09/2017","1,284.10","1,275.45","1,285.50","1,275.21","","0.63%"
"10/06/2017","1,276.03","1,269.09","1,277.18","1,260.89","","0.63%"
"10/05/2017","1,268.05","1,275.16","1,279.42","1,266.90","","-0.52%"
"10/04/2017","1,274.69","1,271.64","1,282.42","1,270.85","","0.23%"
"10/03/2017","1,271.75","1,270.71","1,274.71","1,267.91","","0.05%"
"10/02/2017","1,271.12","1,279.50","1,279.61","1,270.45","","-0.65%"
"09/29/2017","1,279.45","1,286.91","1,290.47","1,278.24","","-0.61%"
"09/28/2017","1,287.30","1,281.11","1,289.00","1,277.64","","0.48%"
"09/27/2017","1,281.12","1,293.61","1,296.54","1,281.12","","-0.99%"
"09/26/2017","1,293.89","1,309.90","1,313.92","1,293.04","","-1.27%"
"09/25/2017","1,310.55","1,297.67","1,311.90","1,290.63","","1.02%"
"09/22/2017","1,297.38","1,291.30","1,299.14","1,291.30","","0.46%"
"09/21/2017","1,291.39","1,301.02","1,302.07","1,287.99","","-0.75%"
"09/20/2017","1,301.15","1,310.94","1,316.25","1,295.96","","-0.77%"
"09/19/2017","1,311.28","1,307.30","1,311.78","1,304.98","","0.28%"
"09/18/2017","1,307.57","1,320.50","1,320.50","1,305.03","","-0.91%"
"09/15/2017","1,319.62","1,329.83","1,334.76","1,319.62","","-0.77%"
"09/14/2017","1,329.83","1,323.56","1,330.69","1,316.11","","0.50%"
"09/13/2017","1,323.25","1,331.95","1,335.05","1,320.91","","-0.65%"
"09/12/2017","1,331.94","1,327.86","1,332.43","1,322.55","","0.35%"
"09/11/2017","1,327.32","1,337.45","1,340.36","1,326.36","","-1.44%"
"09/08/2017","1,346.71","1,348.83","1,357.94","1,343.00","","-0.18%"
"09/07/2017","1,349.20","1,334.27","1,350.27","1,332.60","","1.13%"
"09/06/2017","1,334.14","1,339.55","1,342.84","1,331.66","","-0.39%"
"09/05/2017","1,339.33","1,335.07","1,345.18","1,327.96","","0.35%"
"09/04/2017","1,334.67","1,334.38","1,339.85","1,331.92","","0.73%"
"09/01/2017","1,324.97","1,321.80","1,329.20","1,316.65","","0.22%"
"08/31/2017","1,322.07","1,308.80","1,324.11","1,300.82","","1.02%"
"08/30/2017","1,308.76","1,309.26","1,313.87","1,305.26","","-0.06%"
"08/29/2017","1,309.50","1,317.75","1,326.14","1,304.93","","-0.08%"
"08/28/2017","1,310.49","1,292.76","1,312.99","1,292.49","","1.50%"
"08/25/2017","1,291.15","1,285.91","1,294.14","1,278.66","","0.37%"
"08/24/2017","1,286.33","1,289.98","1,291.30","1,284.55","","-0.33%"
"08/23/2017","1,290.62","1,285.56","1,292.03","1,283.09","","0.46%"
"08/22/2017","1,284.72","1,291.18","1,292.69","1,282.11","","-0.50%"
"08/21/2017","1,291.22","1,283.60","1,293.58","1,280.60","","0.52%"
"08/18/2017","1,284.50","1,288.20","1,301.20","1,283.64","","-0.27%"
"08/17/2017","1,288.01","1,283.61","1,290.47","1,282.20","","0.38%"
"08/16/2017","1,283.10","1,271.87","1,284.29","1,268.19","","0.86%"
"08/15/2017","1,272.13","1,282.36","1,282.77","1,267.98","","-0.77%"
"08/14/2017","1,281.95","1,289.09","1,289.82","1,278.12","","-0.56%"
"08/11/2017","1,289.21","1,286.45","1,292.26","1,281.55","","0.18%"
"08/10/2017","1,286.90","1,277.56","1,288.63","1,274.85","","0.73%"
"08/09/2017","1,277.55","1,261.41","1,279.06","1,260.96","","1.34%"
"08/08/2017","1,260.64","1,257.61","1,265.70","1,251.41","","0.23%"
"08/07/2017","1,257.69","1,259.03","1,260.38","1,255.68","","-0.07%"
"08/04/2017","1,258.60","1,269.01","1,270.94","1,254.75","","-0.79%"
"08/03/2017","1,268.65","1,266.46","1,271.37","1,258.70","","0.15%"
"08/02/2017","1,266.70","1,268.80","1,273.34","1,263.18","","-0.19%"
"08/01/2017","1,269.05","1,268.80","1,274.47","1,264.05","","-0.04%"
"07/31/2017","1,269.55","1,270.16","1,271.48","1,265.93","","0.02%"
"07/28/2017","1,269.25","1,259.36","1,271.34","1,257.45","","0.81%"
"07/27/2017","1,259.00","1,260.50","1,265.49","1,254.52","","-0.17%"
"07/26/2017","1,261.10","1,250.00","1,263.92","1,243.91","","0.96%"
"07/25/2017","1,249.05","1,254.77","1,258.18","1,249.01","","-0.49%"
"07/24/2017","1,255.24","1,255.66","1,259.18","1,251.78","","0.03%"
"07/21/2017","1,254.90","1,244.16","1,256.30","1,243.35","","0.82%"
"07/20/2017","1,244.74","1,241.03","1,247.98","1,235.24","","0.31%"
"07/19/2017","1,240.87","1,242.58","1,244.48","1,236.05","","-0.13%"
"07/18/2017","1,242.46","1,233.84","1,245.06","1,233.01","","0.65%"
"07/17/2017","1,234.40","1,228.60","1,236.44","1,228.30","","0.44%"
"07/14/2017","1,228.98","1,216.63","1,233.16","1,214.95","","0.95%"
"07/13/2017","1,217.45","1,220.21","1,224.92","1,216.63","","-0.21%"
"07/12/2017","1,220.00","1,217.95","1,226.10","1,214.51","","0.19%"
"07/11/2017","1,217.69","1,214.59","1,217.79","1,207.89","","0.28%"
"07/10/2017","1,214.35","1,213.70","1,215.60","1,204.85","","0.12%"
"07/07/2017","1,212.90","1,224.39","1,227.20","1,207.25","","-1.00%"
"07/06/2017","1,225.15","1,227.06","1,229.57","1,222.56","","-0.15%"
"07/05/2017","1,226.95","1,223.55","1,229.34","1,217.64","","0.24%"
"07/04/2017","1,223.97","1,221.94","1,226.74","1,220.69","","0.29%"
"07/03/2017","1,220.46","1,241.46","1,242.83","1,218.41","","-1.70%"
"06/30/2017","1,241.60","1,244.82","1,248.59","1,239.70","","-0.33%"
"06/29/2017","1,245.74","1,249.18","1,253.71","1,239.66","","-0.29%"
"06/28/2017","1,249.32","1,247.37","1,255.11","1,247.37","","0.18%"
"06/27/2017","1,247.10","1,243.65","1,253.13","1,241.12","","0.21%"
"06/26/2017","1,244.45","1,258.13","1,258.54","1,236.96","","-0.99%"
